DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
46;262;46262;Lendou-en-Quercy;46;158;46158;Lascabanes;200;4;204
46;172;46172;Pern-Lhospitalet;46;172;46172;Lhospitalet;498;12;510
46;172;46172;Pern-Lhospitalet;46;217;46217;Pern;427;11;438
46;232;46232;Le Vignon-en-Quercy;46;232;46232;Les Quatre-Routes-du-Lot;550;11;561
46;063;46063;Castelnau-Montratier;46;248;46248;Sainte-Alauzie;102;3;105
46;252;46252;Les Pechs du Vers;46;252;46252;Saint-Cernin;197;2;199
46;262;46262;Lendou-en-Quercy;46;262;46262;Saint-Cyprien;238;4;242
46;263;46263;Barguelonne-en-Quercy;46;263;46263;Saint-Daunès;226;6;232
46;268;46268;Saint Géry-Vers;46;268;46268;Saint-Géry;446;14;460
46;262;46262;Lendou-en-Quercy;46;274;46274;Saint-Laurent-Lolmie;174;4;178
46;252;46252;Les Pechs du Vers;46;275;46275;Saint-Martin-de-Vers;106;0;106
46;033;46033;Porte-du-Quercy;46;278;46278;Saint-Matré;115;3;118
46;263;46263;Barguelonne-en-Quercy;46;285;46285;Saint-Pantaléon;284;6;290
46;103;46103;Saint-Paul-Flaugnac;46;287;46287;Saint-Paul-de-Loubressac;594;21;615
46;138;46138;Cœur de Causse;46;291;46291;Saint-Sauveur-la-Vallée;49;0;49
46;083;46083;Cressensac-Sarrazac;46;298;46298;Sarrazac;530;9;539
46;033;46033;Porte-du-Quercy;46;300;46300;Saux;103;2;105
46;311;46311;Sousceyrac-en-Quercy;46;311;46311;Sousceyrac;817;23;840
46;138;46138;Cœur de Causse;46;325;46325;Vaillac;95;1;96
46;156;46156;Bellefont-La Rauze;46;327;46327;Valroufié;440;13;453
46;268;46268;Saint Géry-Vers;46;331;46331;Vers;464;8;472
47;302;47302;Sos;47;116;47116;Gueyze;125;0;125
47;221;47221;Réaup-Lisse;47;149;47149;Lisse;225;5;230
47;302;47302;Sos;47;166;47166;Meylan;61;0;61
47;206;47206;Pinel-Hauterive;47;268;47268;Saint-Pierre-de-Caubel;173;2;175
47;134;47134;Lannes;47;322;47322;Villeneuve-de-Mézin;74;3;77
48;009;48009;Peyre en Aubrac;48;009;48009;Aumont-Aubrac;1028;26;1054
48;034;48034;La Canourgue;48;011;48011;Auxillac;326;5;331
48;027;48027;Mont Lozère et Goulet;48;014;48014;Bagnols-les-Bains;255;4;259
48;027;48027;Mont Lozère et Goulet;48;023;48023;Belvezet;85;0;85
48;027;48027;Mont Lozère et Goulet;48;027;48027;Le Bleymard;386;22;408
48;034;48034;La Canourgue;48;035;48035;La Capelle;95;6;101
48;038;48038;Bel-Air-Val-d'Ance;48;038;48038;Chambon-le-Château;288;3;291
48;027;48027;Mont Lozère et Goulet;48;040;48040;Chasseradès;151;1;152
48;009;48009;Peyre en Aubrac;48;047;48047;La Chaze-de-Peyre;319;5;324
48;099;48099;Bourgs sur Colagne;48;049;48049;Chirac;1163;43;1206
48;127;48127;Monts-de-Randon;48;057;48057;Estables;149;2;151
48;009;48009;Peyre en Aubrac;48;060;48060;Fau-de-Peyre;174;1;175
48;105;48105;Naussac-Fontanes;48;062;48062;Fontanes;180;8;188
48;009;48009;Peyre en Aubrac;48;076;48076;Javols;331;67;398
48;126;48126;Lachamp-Ribennes;48;078;48078;Lachamp;190;4;194
48;139;48139;Saint Bonnet-Laval;48;084;48084;Laval-Atger;149;1;150
48;087;48087;Prinsuéjols-Malbouzon;48;087;48087;Malbouzon;108;1;109
48;027;48027;Mont Lozère et Goulet;48;093;48093;Mas-d'Orcières;109;0;109
48;094;48094;Massegros Causses Gorges;48;094;48094;Le Massegros;400;12;412
48;099;48099;Bourgs sur Colagne;48;099;48099;Le Monastier-Pin-Moriès;928;29;957
48;146;48146;Gorges du Tarn Causses;48;101;48101;Montbrun;75;2;77
48;034;48034;La Canourgue;48;102;48102;Montjézieu;123;5;128
48;105;48105;Naussac-Fontanes;48;105;48105;Naussac;192;8;200
48;116;48116;Pont de Montvert - Sud Mont Lozère;48;116;48116;Le Pont-de-Montvert;557;7;564
48;087;48087;Prinsuéjols-Malbouzon;48;120;48120;Prinsuéjols;138;3;141
48;146;48146;Gorges du Tarn Causses;48;122;48122;Quézac;367;16;383
48;094;48094;Massegros Causses Gorges;48;125;48125;Le Recoux;127;7;134
48;126;48126;Lachamp-Ribennes;48;126;48126;Ribennes;189;5;194
48;127;48127;Monts-de-Randon;48;127;48127;Rieutort-de-Randon;723;16;739
48;127;48127;Monts-de-Randon;48;133;48133;Saint-Amans;170;3;173
48;152;48152;Ventalon en Cévennes;48;134;48134;Saint-Andéol-de-Clerguemort;89;1;90
48;139;48139;Saint Bonnet-Laval;48;139;48139;Saint-Bonnet-de-Montauroux;109;0;109
48;009;48009;Peyre en Aubrac;48;142;48142;Sainte-Colombe-de-Peyre;198;5;203
48;146;48146;Gorges du Tarn Causses;48;146;48146;Sainte-Enimie;439;15;454
48;152;48152;Ventalon en Cévennes;48;152;48152;Saint-Frézal-de-Ventalon;164;3;167
48;094;48094;Massegros Causses Gorges;48;154;48154;Saint-Georges-de-Lévéjac;261;5;266
48;166;48166;Cans et Cévennes;48;162;48162;Saint-Julien-d'Arpaon;102;3;105
48;027;48027;Mont Lozère et Goulet;48;164;48164;Saint-Julien-du-Tournel;112;0;112
48;166;48166;Cans et Cévennes;48;166;48166;Saint-Laurent-de-Trèves;180;3;183
48;094;48094;Massegros Causses Gorges;48;180;48180;Saint-Rome-de-Dolan;66;3;69
48;009;48009;Peyre en Aubrac;48;183;48183;Saint-Sauveur-de-Peyre;246;7;253
48;038;48038;Bel-Air-Val-d'Ance;48;184;48184;Saint-Symphorien;244;4;248
48;127;48127;Monts-de-Randon;48;189;48189;Servières;133;3;136
48;094;48094;Massegros Causses Gorges;48;195;48195;Les Vignes;81;1;82
48;039;48039;Chanac;48;196;48196;Le Villard;80;3;83
48;127;48127;Monts-de-Randon;48;197;48197;La Villedieu;34;0;34
49;050;49050;Brissac Loire Aubance;49;001;49001;Les Alleuds;919;24;943
49;003;49003;Tuffalun;49;003;49003;Ambillou-Château;932;19;951
49;307;49307;Loire-Authion;49;004;49004;Andard;3038;108;3146
49;176;49176;Le Lion-d'Angers;49;005;49005;Andigné;476;7;483
49;023;49023;Beaupréau-en-Mauges;49;006;49006;Andrezé;2050;62;2112
49;228;49228;Noyant-Villages;49;013;49013;Auverse;437;9;446
49;331;49331;Segré-en-Anjou Bleu;49;014;49014;Aviré;499;20;519
49;328;49328;Saumur;49;016;49016;Bagneux;4313;141;4454
49;018;49018;Baugé-en-Anjou;49;018;49018;Baugé;3697;71;3768
49;307;49307;Loire-Authion;49;019;49019;Bauné;1845;66;1911
49;021;49021;Beaufort-en-Anjou;49;021;49021;Beaufort-en-Vallée;6456;91;6547
49;023;49023;Beaupréau-en-Mauges;49;023;49023;Beaupréau;7746;236;7982
49;244;49244;Mauges-sur-Loire;49;024;49024;Beausse;407;10;417
49;163;49163;Jarzé Villages;49;025;49025;Beauvau;310;3;313
49;029;49029;Blaison-Saint-Sulpice;49;029;49029;Blaison-Gohier;1143;21;1164
49;018;49018;Baugé-en-Anjou;49;031;49031;Bocé;637;12;649
49;307;49307;Loire-Authion;49;032;49032;La Bohalle;1201;43;1244
49;218;49218;Montrevault-sur-Èvre;49;033;49033;La Boissière-sur-Èvre;459;9;468
49;244;49244;Mauges-sur-Loire;49;034;49034;Botz-en-Mauges;852;21;873
49;331;49331;Segré-en-Anjou Bleu;49;037;49037;Le Bourg-d'Iré;848;34;882
49;244;49244;Mauges-sur-Loire;49;039;49039;Bourgneuf-en-Mauges;701;17;718
49;126;49126;Orée d'Anjou;49;040;49040;Bouzillé;1614;34;1648
49;307;49307;Loire-Authion;49;042;49042;Brain-sur-l'Authion;3507;125;3632
49;367;49367;Erdre-en-Anjou;49;043;49043;Brain-sur-Longuenée;955;23;978
49;228;49228;Noyant-Villages;49;044;49044;Breil;240;2;242
49;060;49060;Bellevigne-les-Châteaux;49;046;49046;Brézé;1169;23;1192
49;125;49125;Doué-en-Anjou;49;047;49047;Brigné;446;11;457
49;138;49138;Les Bois d'Anjou;49;049;49049;Brion;1154;19;1173
49;050;49050;Brissac Loire Aubance;49;050;49050;Brissac-Quincé;3084;80;3164
49;080;49080;Les Hauts-d'Anjou;49;051;49051;Brissarthe;623;6;629
49;228;49228;Noyant-Villages;49;052;49052;Broc;299;4;303
49;373;49373;Lys-Haut-Layon;49;059;49059;Les Cerqueux-sous-Passavant;493;9;502
49;060;49060;Bellevigne-les-Châteaux;49;060;49060;Chacé;1433;22;1455
49;228;49228;Noyant-Villages;49;062;49062;Chalonnes-sous-le-Lude;128;4;132
49;080;49080;Les Hauts-d'Anjou;49;065;49065;Champigné;2284;74;2358
49;345;49345;Bellevigne-en-Layon;49;066;49066;Champ-sur-Layon;945;13;958
49;067;49067;Chenillé-Champteussé;49;067;49067;Champteussé-sur-Baconne;204;4;208
49;126;49126;Orée d'Anjou;49;069;49069;Champtoceaux;2898;62;2960
49;092;49092;Chemillé-en-Anjou;49;071;49071;Chanzeaux;1067;30;1097
49;023;49023;Beaupréau-en-Mauges;49;072;49072;La Chapelle-du-Genêt;1219;37;1256
49;248;49248;Ombrée d'Anjou;49;073;49073;La Chapelle-Hullin;128;3;131
49;092;49092;Chemillé-en-Anjou;49;074;49074;La Chapelle-Rousselin;867;24;891
49;244;49244;Mauges-sur-Loire;49;075;49075;La Chapelle-Saint-Florent;1544;38;1582
49;331;49331;Segré-en-Anjou Bleu;49;077;49077;La Chapelle-sur-Oudon;688;28;716
49;050;49050;Brissac Loire Aubance;49;078;49078;Charcé-Saint-Ellier-sur-Aubance;749;19;768
49;018;49018;Baugé-en-Anjou;49;079;49079;Chartrené;54;1;55
49;080;49080;Les Hauts-d'Anjou;49;080;49080;Châteauneuf-sur-Sarthe;3084;29;3113
49;331;49331;Segré-en-Anjou Bleu;49;081;49081;Châtelais;688;28;716
49;218;49218;Montrevault-sur-Èvre;49;083;49083;Chaudron-en-Mauges;1420;29;1449
49;163;49163;Jarzé Villages;49;084;49084;Chaumont-d'Anjou;310;5;315
49;218;49218;Montrevault-sur-Èvre;49;085;49085;La Chaussaire;746;15;761
49;086;49086;Terranjou;49;086;49086;Chavagnes;1257;26;1283
49;228;49228;Noyant-Villages;49;087;49087;Chavaignes;90;1;91
49;248;49248;Ombrée d'Anjou;49;088;49088;Chazé-Henry;759;6;765
49;050;49050;Brissac Loire Aubance;49;091;49091;Chemellier;843;22;865
49;092;49092;Chemillé-en-Anjou;49;092;49092;Chemillé;7781;218;7999
49;220;49220;Morannes sur Sarthe-Daumeray;49;093;49093;Chemiré-sur-Sarthe;265;5;270
49;261;49261;Gennes-Val-de-Loire;49;094;49094;Chênehutte-Trèves-Cunault;973;25;998
49;067;49067;Chenillé-Champteussé;49;095;49095;Chenillé-Changé;132;2;134
49;080;49080;Les Hauts-d'Anjou;49;096;49096;Cherré;552;6;558
49;018;49018;Baugé-en-Anjou;49;097;49097;Cheviré-le-Rouge;887;17;904
49;228;49228;Noyant-Villages;49;098;49098;Chigné;292;7;299
49;018;49018;Baugé-en-Anjou;49;101;49101;Clefs;1039;20;1059
49;248;49248;Ombrée d'Anjou;49;103;49103;Combrée;2734;49;2783
49;125;49125;Doué-en-Anjou;49;104;49104;Concourson-sur-Layon;550;14;564
49;080;49080;Les Hauts-d'Anjou;49;105;49105;Contigné;776;9;785
49;307;49307;Loire-Authion;49;106;49106;Corné;3316;118;3434
49;183;49183;Val d'Erdre-Auxence;49;108;49108;La Cornuaille;970;19;989
49;092;49092;Chemillé-en-Anjou;49;111;49111;Cossé-d'Anjou;481;13;494
49;050;49050;Brissac Loire Aubance;49;115;49115;Coutures;542;14;556
49;018;49018;Baugé-en-Anjou;49;116;49116;Cuon;624;12;636
49;307;49307;Loire-Authion;49;117;49117;La Daguenière;1295;46;1341
49;328;49328;Saumur;49;118;49118;Dampierre-sur-Loire;317;10;327
49;220;49220;Morannes sur Sarthe-Daumeray;49;119;49119;Daumeray;1509;17;1526
49;228;49228;Noyant-Villages;49;122;49122;Dénezé-sous-le-Lude;255;3;258
49;125;49125;Doué-en-Anjou;49;125;49125;Doué-la-Fontaine;7744;192;7936
49;126;49126;Orée d'Anjou;49;126;49126;Drain;2189;46;2235
49;018;49018;Baugé-en-Anjou;49;128;49128;Échemiré;544;11;555
49;345;49345;Bellevigne-en-Layon;49;133;49133;Faveraye-Mâchelles;692;15;707
49;345;49345;Bellevigne-en-Layon;49;134;49134;Faye-d'Anjou;1527;33;1560
49;331;49331;Segré-en-Anjou Bleu;49;136;49136;La Ferrière-de-Flée;356;14;370
49;218;49218;Montrevault-sur-Èvre;49;137;49137;Le Fief-Sauvin;1702;35;1737
49;138;49138;Les Bois d'Anjou;49;138;49138;Fontaine-Guérin;928;27;955
49;194;49194;Mazé-Milon;49;139;49139;Fontaine-Milon;575;13;588
49;125;49125;Doué-en-Anjou;49;141;49141;Forges;334;8;342
49;373;49373;Lys-Haut-Layon;49;142;49142;La Fosse-de-Tigné;234;2;236
49;018;49018;Baugé-en-Anjou;49;143;49143;Fougeré;811;16;827
49;218;49218;Montrevault-sur-Èvre;49;145;49145;Le Fuilet;1921;39;1960
49;021;49021;Beaufort-en-Anjou;49;147;49147;Gée;445;62;507
49;367;49367;Erdre-en-Anjou;49;148;49148;Gené;531;10;541
49;261;49261;Gennes-Val-de-Loire;49;149;49149;Gennes;2344;39;2383
49;228;49228;Noyant-Villages;49;150;49150;Genneteil;300;5;305
49;023;49023;Beaupréau-en-Mauges;49;151;49151;Gesté;2736;83;2819
49;092;49092;Chemillé-en-Anjou;49;153;49153;Valanjou;2275;64;2339
49;261;49261;Gennes-Val-de-Loire;49;154;49154;Grézillé;608;11;619
49;248;49248;Ombrée d'Anjou;49;156;49156;Grugé-l'Hôpital;295;2;297
49;018;49018;Baugé-en-Anjou;49;157;49157;Le Guédeniau;353;7;360
49;331;49331;Segré-en-Anjou Bleu;49;158;49158;L'Hôtellerie-de-Flée;534;22;556
49;174;49174;Huillé-Lézigné;49;159;49159;Huillé;525;10;535
49;023;49023;Beaupréau-en-Mauges;49;162;49162;Jallais;3596;110;3706
49;163;49163;Jarzé Villages;49;163;49163;Jarzé;1887;22;1909
49;023;49023;Beaupréau-en-Mauges;49;165;49165;La Jubaudière;1286;39;1325
49;167;49167;Les Garennes sur Loire;49;167;49167;Juigné-sur-Loire;2799;53;2852
49;180;49180;Longué-Jumelles;49;168;49168;Jumelles;1061;16;1077
49;092;49092;Chemillé-en-Anjou;49;169;49169;La Jumellière;1460;41;1501
49;126;49126;Orée d'Anjou;49;172;49172;Landemont;1994;42;2036
49;228;49228;Noyant-Villages;49;173;49173;Lasse;264;4;268
49;174;49174;Huillé-Lézigné;49;174;49174;Lézigné;773;14;787
49;228;49228;Noyant-Villages;49;175;49175;Linières-Bouton;89;3;92
49;126;49126;Orée d'Anjou;49;177;49177;Liré;2620;56;2676
49;301;49301;Sèvremoine;49;179;49179;Le Longeron;2151;56;2207
49;003;49003;Tuffalun;49;181;49181;Louerre;464;11;475
49;183;49183;Val d'Erdre-Auxence;49;183;49183;Le Louroux-Béconnais;3319;54;3373
49;331;49331;Segré-en-Anjou Bleu;49;184;49184;Louvaines;521;21;542
49;163;49163;Jarzé Villages;49;185;49185;Lué-en-Baugeois;291;8;299
49;050;49050;Brissac Loire Aubance;49;186;49186;Luigné;297;8;305
49;331;49331;Segré-en-Anjou Bleu;49;187;49187;Marans;507;20;527
49;080;49080;Les Hauts-d'Anjou;49;189;49189;Marigné;699;15;714
49;244;49244;Mauges-sur-Loire;49;190;49190;Le Marillais;1123;28;1151
49;086;49086;Terranjou;49;191;49191;Martigné-Briand;1870;34;1904
49;194;49194;Mazé-Milon;49;194;49194;Mazé;5186;72;5258
49;200;49200;Longuenée-en-Anjou;49;196;49196;La Meignanne;2346;67;2413
49;228;49228;Noyant-Villages;49;197;49197;Meigné-le-Vicomte;295;4;299
49;125;49125;Doué-en-Anjou;49;198;49198;Meigné;278;7;285
49;092;49092;Chemillé-en-Anjou;49;199;49199;Melay;1619;45;1664
49;200;49200;Longuenée-en-Anjou;49;200;49200;La Membrolle-sur-Longuenée;2271;35;2306
49;228;49228;Noyant-Villages;49;202;49202;Méon;231;3;234
49;244;49244;Mauges-sur-Loire;49;204;49204;Le Mesnil-en-Vallée;1505;37;1542
49;301;49301;Sèvremoine;49;206;49206;Montfaucon-Montigné;2394;63;2457
49;125;49125;Doué-en-Anjou;49;207;49207;Montfort;81;2;83
49;331;49331;Segré-en-Anjou Bleu;49;208;49208;Montguillon;228;9;237
49;244;49244;Mauges-sur-Loire;49;212;49212;Montjean-sur-Loire;3360;83;3443
49;018;49018;Baugé-en-Anjou;49;213;49213;Montpollin;287;6;293
49;218;49218;Montrevault-sur-Èvre;49;218;49218;Montrevault;1165;23;1188
49;092;49092;Chemillé-en-Anjou;49;225;49225;Neuvy-en-Mauges;856;24;880
49;248;49248;Ombrée d'Anjou;49;226;49226;Noëllet;473;6;479
49;086;49086;Terranjou;49;227;49227;Notre-Dame-d'Allençon;744;6;750
49;228;49228;Noyant-Villages;49;228;49228;Noyant;1740;38;1778
49;331;49331;Segré-en-Anjou Bleu;49;229;49229;Noyant-la-Gravoyère;1939;78;2017
49;003;49003;Tuffalun;49;230;49230;Noyant-la-Plaine;350;5;355
49;373;49373;Lys-Haut-Layon;49;232;49232;Nueil-sur-Layon;1312;19;1331
49;331;49331;Segré-en-Anjou Bleu;49;233;49233;Nyoiseau;1186;48;1234
49;228;49228;Noyant-Villages;49;234;49234;Parçay-les-Pins;788;6;794
49;323;49323;Verrières-en-Anjou;49;238;49238;Pellouailles-les-Vignes;2642;46;2688
49;023;49023;Beaupréau-en-Mauges;49;239;49239;Le Pin-en-Mauges;1341;41;1382
49;200;49200;Longuenée-en-Anjou;49;242;49242;Le Plessis-Macé;1197;20;1217
49;023;49023;Beaupréau-en-Mauges;49;243;49243;La Poitevinière;1133;35;1168
49;244;49244;Mauges-sur-Loire;49;244;49244;La Pommeraye;3934;99;4033
49;018;49018;Baugé-en-Anjou;49;245;49245;Pontigné;252;5;257
49;248;49248;Ombrée d'Anjou;49;248;49248;Pouancé;3136;103;3239
49;367;49367;Erdre-en-Anjou;49;249;49249;La Pouëze;1922;38;1960
49;248;49248;Ombrée d'Anjou;49;250;49250;La Prévière;230;5;235
49;200;49200;Longuenée-en-Anjou;49;251;49251;Pruillé;757;9;766
49;218;49218;Montrevault-sur-Èvre;49;252;49252;Le Puiset-Doré;1101;22;1123
49;080;49080;Les Hauts-d'Anjou;49;254;49254;Querré;360;3;363
49;345;49345;Bellevigne-en-Layon;49;256;49256;Rablay-sur-Layon;748;21;769
49;301;49301;Sèvremoine;49;258;49258;La Renaudière;1051;28;1079
49;261;49261;Gennes-Val-de-Loire;49;261;49261;Les Rosiers-sur-Loire;2322;42;2364
49;301;49301;Sèvremoine;49;263;49263;Roussay;1220;32;1252
49;301;49301;Sèvremoine;49;264;49264;Saint-André-de-la-Marche;2891;76;2967
49;292;49292;Val-du-Layon;49;265;49265;Saint-Aubin-de-Luigné;1248;36;1284
49;092;49092;Chemillé-en-Anjou;49;268;49268;Sainte-Christine;771;22;793
49;126;49126;Orée d'Anjou;49;270;49270;Saint-Christophe-la-Couperie;778;17;795
49;301;49301;Sèvremoine;49;273;49273;Saint-Crespin-sur-Moine;1626;43;1669
49;060;49060;Bellevigne-les-Châteaux;49;274;49274;Saint-Cyr-en-Bourg;833;10;843
49;244;49244;Mauges-sur-Loire;49;276;49276;Saint-Florent-le-Vieil;2929;73;3002
49;331;49331;Segré-en-Anjou Bleu;49;277;49277;Sainte-Gemmes-d'Andigné;1465;59;1524
49;261;49261;Gennes-Val-de-Loire;49;279;49279;Saint-Georges-des-Sept-Voies;654;9;663
49;138;49138;Les Bois d'Anjou;49;280;49280;Saint-Georges-du-Bois;443;6;449
49;092;49092;Chemillé-en-Anjou;49;281;49281;Saint-Georges-des-Gardes;1660;46;1706
49;125;49125;Doué-en-Anjou;49;282;49282;Saint-Georges-sur-Layon;766;19;785
49;301;49301;Sèvremoine;49;285;49285;Saint-Germain-sur-Moine;3001;79;3080
49;373;49373;Lys-Haut-Layon;49;286;49286;Saint-Hilaire-du-Bois;1345;43;1388
49;328;49328;Saumur;49;287;49287;Saint-Hilaire-Saint-Florent;4161;136;4297
49;298;49298;Saint-Léger-de-Linières;49;289;49289;Saint-Jean-de-Linières;1837;36;1873
49;167;49167;Les Garennes sur Loire;49;290;49290;Saint-Jean-des-Mauvrets;1864;58;1922
49;292;49292;Val-du-Layon;49;292;49292;Saint-Lambert-du-Lattay;2262;31;2293
49;328;49328;Saumur;49;293;49293;Saint-Lambert-des-Levées;3099;101;3200
49;244;49244;Mauges-sur-Loire;49;295;49295;Saint-Laurent-de-la-Plaine;1571;39;1610
49;126;49126;Orée d'Anjou;49;296;49296;Saint-Laurent-des-Autels;2314;49;2363
49;244;49244;Mauges-sur-Loire;49;297;49297;Saint-Laurent-du-Mottay;769;19;788
49;298;49298;Saint-Léger-de-Linières;49;298;49298;Saint-Léger-des-Bois;2029;30;2059
49;092;49092;Chemillé-en-Anjou;49;300;49300;Saint-Lézin;751;21;772
49;301;49301;Sèvremoine;49;301;49301;Saint-Macaire-en-Mauges;7406;192;7598
49;018;49018;Baugé-en-Anjou;49;303;49303;Saint-Martin-d'Arcé;726;14;740
49;261;49261;Gennes-Val-de-Loire;49;304;49304;Saint-Martin-de-la-Place;1119;18;1137
49;331;49331;Segré-en-Anjou Bleu;49;305;49305;Saint-Martin-du-Bois;950;38;988
49;307;49307;Loire-Authion;49;307;49307;Saint-Mathurin-sur-Loire;2563;90;2653
49;248;49248;Ombrée d'Anjou;49;309;49309;Saint-Michel-et-Chanveaux;377;6;383
49;023;49023;Beaupréau-en-Mauges;49;312;49312;Saint-Philbert-en-Mauges;371;11;382
49;218;49218;Montrevault-sur-Èvre;49;313;49313;Saint-Pierre-Montlimart;3454;70;3524
49;218;49218;Montrevault-sur-Èvre;49;314;49314;Saint-Quentin-en-Mauges;1067;22;1089
49;018;49018;Baugé-en-Anjou;49;315;49315;Saint-Quentin-lès-Beaurepaire;267;5;272
49;218;49218;Montrevault-sur-Èvre;49;316;49316;Saint-Rémy-en-Mauges;1413;29;1442
49;050;49050;Brissac Loire Aubance;49;317;49317;Saint-Rémy-la-Varenne;930;24;954
49;050;49050;Brissac Loire Aubance;49;318;49318;Saint-Saturnin-sur-Loire;1335;35;1370
49;331;49331;Segré-en-Anjou Bleu;49;319;49319;Saint-Sauveur-de-Flée;299;12;311
49;126;49126;Orée d'Anjou;49;320;49320;Saint-Sauveur-de-Landemont;976;21;997
49;160;49160;Ingrandes-le-Fresne-sur-Loire;49;321;49321;Saint-Sigismond;389;4;393
49;029;49029;Blaison-Saint-Sulpice;49;322;49322;Saint-Sulpice;194;1;195
49;323;49323;Verrières-en-Anjou;49;323;49323;Saint-Sylvain-d'Anjou;5474;259;5733
49;218;49218;Montrevault-sur-Èvre;49;324;49324;La Salle-et-Chapelle-Aubry;1278;26;1304
49;092;49092;Chemillé-en-Anjou;49;325;49325;La Salle-de-Vihiers;923;26;949
49;050;49050;Brissac Loire Aubance;49;327;49327;Saulgé-l'Hôpital;597;16;613
49;331;49331;Segré-en-Anjou Bleu;49;331;49331;Segré;6959;281;7240
49;080;49080;Les Hauts-d'Anjou;49;335;49335;Sœurdres;373;7;380
49;377;49377;Rives-du-Loir-en-Anjou;49;337;49337;Soucelles;2611;48;2659
49;373;49373;Lys-Haut-Layon;49;342;49342;Tancoigné;311;7;318
49;345;49345;Bellevigne-en-Layon;49;345;49345;Thouarcé;2010;41;2051
49;261;49261;Gennes-Val-de-Loire;49;346;49346;Le Thoureil;409;19;428
49;373;49373;Lys-Haut-Layon;49;348;49348;Tigné;724;16;740
49;301;49301;Sèvremoine;49;349;49349;Tillières;1929;51;1980
49;301;49301;Sèvremoine;49;350;49350;Torfou;2128;56;2184
49;092;49092;Chemillé-en-Anjou;49;351;49351;La Tourlandry;1488;42;1530
49;248;49248;Ombrée d'Anjou;49;354;49354;Le Tremblay;406;4;410
49;373;49373;Lys-Haut-Layon;49;356;49356;Trémont;356;8;364
49;126;49126;Orée d'Anjou;49;360;49360;La Varenne;1779;38;1817
49;050;49050;Brissac Loire Aubance;49;363;49363;Vauchrétien;1582;41;1623
49;125;49125;Doué-en-Anjou;49;365;49365;Les Verchers-sur-Layon;830;21;851
49;248;49248;Ombrée d'Anjou;49;366;49366;Vergonnes;275;3;278
49;367;49367;Erdre-en-Anjou;49;367;49367;Vern-d'Anjou;2363;40;2403
49;018;49018;Baugé-en-Anjou;49;372;49372;Le Vieil-Baugé;1192;23;1215
49;373;49373;Lys-Haut-Layon;49;373;49373;Vihiers;2311;47;2358
49;023;49023;Beaupréau-en-Mauges;49;375;49375;Villedieu-la-Blouère;2511;77;2588
49;183;49183;Val d'Erdre-Auxence;49;376;49376;Villemoisan;692;8;700
49;377;49377;Rives-du-Loir-en-Anjou;49;377;49377;Villevêque;3033;51;3084
49;373;49373;Lys-Haut-Layon;49;379;49379;Le Voide;662;17;679
49;018;49018;Baugé-en-Anjou;49;380;49380;Vaulandry;342;7;349
49;160;49160;Ingrandes-le-Fresne-sur-Loire;49;382;49382;Le Fresne-sur-Loire;992;23;1015
50;041;50041;La Hague;50;001;50001;Acqueville;654;16;670
50;550;50550;Saint-Sauveur-Villages;50;007;50007;Ancteville;213;1;214
50;565;50565;Sartilly-Baie-Bocage;50;009;50009;Angey;254;12;266
50;099;50099;Carentan-les-Marais;50;010;50010;Angoville-au-Plain;102;3;105
50;215;50215;Gouville-sur-Mer;50;014;50014;Anneville-sur-Mer;248;8;256
50;272;50272;Tourneville-sur-Mer;50;015;50015;Annoville;634;12;646
50;487;50487;Saint-James;50;018;50018;Argouges;519;5;524
50;041;50041;La Hague;50;020;50020;Auderville;237;6;243
50;236;50236;La Haye;50;035;50035;Baudreville;84;0;84
50;260;50260;Juvigny les Vallées;50;037;50037;La Bazoge;141;7;148
50;041;50041;La Hague;50;041;50041;Beaumont-Hague;1548;37;1585
50;260;50260;Juvigny les Vallées;50;043;50043;Bellefontaine;138;5;143
50;188;50188;Folligny;50;047;50047;La Beslière;172;2;174
50;523;50523;Sainte-Mère-Église;50;051;50051;Beuzeville-au-Plain;40;0;40
50;256;50256;Isigny-le-Buat;50;053;50053;Les Biards;417;9;426
50;359;50359;Mortain-Bocage;50;056;50056;Bion;376;14;390
50;041;50041;La Hague;50;057;50057;Biville;524;13;537
50;215;50215;Gouville-sur-Mer;50;061;50061;Boisroger;228;3;231
50;236;50236;La Haye;50;063;50063;Bolleville;402;7;409
50;041;50041;La Hague;50;073;50073;Branville-Hague;155;4;159
50;601;50601;Torigny-les-Villes;50;075;50075;Brectouville;154;3;157
50;099;50099;Carentan-les-Marais;50;080;50080;Brévands;301;4;305
50;082;50082;Bricquebec-en-Cotentin;50;082;50082;Bricquebec;4145;58;4203
50;099;50099;Carentan-les-Marais;50;089;50089;Brucheville;111;2;113
